  1.08001E+02  9.25917E+04  1.01983E+01  8.34661E-02  5.54350E+00  1.53549E-02
  1.09001E+02  9.17423E+04  1.02320E+01  8.51690E-02  5.54968E+00  1.55551E-02
  1.10001E+02  9.09083E+04  1.02663E+01  8.69153E-02  5.55594E+00  1.57572E-02
  1.11001E+02  9.00893E+04  1.03014E+01  8.87066E-02  5.56229E+00  1.59613E-02
  1.12001E+02  8.92849E+04  1.03372E+01  9.05446E-02  5.56871E+00  1.61674E-02
  1.13001E+02  8.84948E+04  1.03738E+01  9.24313E-02  5.57522E+00  1.63756E-02
  1.14001E+02  8.77185E+04  1.04111E+01  9.43685E-02  5.58181E+00  1.65860E-02
  1.15001E+02  8.69558E+04  1.04492E+01  9.63583E-02  5.58848E+00  1.67985E-02
  1.16001E+02  8.62062E+04  1.04881E+01  9.84028E-02  5.59524E+00  1.70132E-02
  1.17001E+02  8.54694E+04  1.05278E+01  1.00504E-01  5.60209E+00  1.72302E-02
  1.18001E+02  8.47450E+04  1.05684E+01  1.02665E-01  5.60902E+00  1.74494E-02
  1.19001E+02  8.40329E+04  1.06099E+01  1.04888E-01  5.61605E+00  1.76710E-02
  1.20001E+02  8.33326E+04  1.06522E+01  1.07175E-01  5.62316E+00  1.78950E-02
  1.21001E+02  8.26439E+04  1.06955E+01  1.09530E-01  5.63036E+00  1.81214E-02
  1.22001E+02  8.19665E+04  1.07398E+01  1.11954E-01  5.63765E+00  1.83503E-02
  1.23001E+02  8.13002E+04  1.07850E+01  1.14452E-01  5.64503E+00  1.85817E-02
  1.24001E+02  8.06445E+04  1.08312E+01  1.17027E-01  5.65251E+00  1.88156E-02
  1.25001E+02  7.99994E+04  1.08785E+01  1.19682E-01  5.66008E+00  1.90523E-02
  1.26001E+02  7.93644E+04  1.09268E+01  1.22420E-01  5.66775E+00  1.92915E-02
  1.27001E+02  7.87395E+04  1.09763E+01  1.25246E-01  5.67551E+00  1.95336E-02
  1.28001E+02  7.81244E+04  1.10269E+01  1.28163E-01  5.68337E+00  1.97784E-02
  1.29001E+02  7.75188E+04  1.10787E+01  1.31176E-01  5.69133E+00  2.00260E-02
  1.30001E+02  7.69225E+04  1.11317E+01  1.34290E-01  5.69939E+00  2.02766E-02
  1.31001E+02  7.63353E+04  1.11859E+01  1.37510E-01  5.70755E+00  2.05301E-02
  1.32001E+02  7.57570E+04  1.12415E+01  1.40840E-01  5.71581E+00  2.07867E-02
  1.33001E+02  7.51874E+04  1.12984E+01  1.44286E-01  5.72417E+00  2.10463E-02
  1.34001E+02  7.46263E+04  1.13567E+01  1.47854E-01  5.73264E+00  2.13091E-02
  1.35001E+02  7.40735E+04  1.14165E+01  1.51551E-01  5.74121E+00  2.15751E-02
  1.36001E+02  7.35289E+04  1.14778E+01  1.55383E-01  5.74989E+00  2.18443E-02
  1.37001E+02  7.29922E+04  1.15406E+01  1.59357E-01  5.75868E+00  2.21169E-02
  1.38001E+02  7.24632E+04  1.16050E+01  1.63480E-01  5.76758E+00  2.23929E-02
  1.39001E+02  7.19419E+04  1.16711E+01  1.67762E-01  5.77659E+00  2.26724E-02
  1.40001E+02  7.14281E+04  1.17390E+01  1.72210E-01  5.78572E+00  2.29555E-02
  1.41001E+02  7.09215E+04  1.18086E+01  1.76834E-01  5.79495E+00  2.32422E-02
  1.42001E+02  7.04220E+04  1.18802E+01  1.81645E-01  5.80430E+00  2.35326E-02
  1.43001E+02  6.99296E+04  1.19536E+01  1.86652E-01  5.81377E+00  2.38268E-02
  1.44001E+02  6.94440E+04  1.20292E+01  1.91867E-01  5.82336E+00  2.41248E-02
  1.45001E+02  6.89650E+04  1.21068E+01  1.97304E-01  5.83307E+00  2.44268E-02
  1.46001E+02  6.84927E+04  1.21866E+01  2.02974E-01  5.84289E+00  2.47329E-02
  1.47001E+02  6.80267E+04  1.22688E+01  2.08894E-01  5.85285E+00  2.50430E-02
  1.48001E+02  6.75671E+04  1.23534E+01  2.15077E-01  5.86292E+00  2.53574E-02
  1.49001E+02  6.71136E+04  1.24404E+01  2.21542E-01  5.87312E+00  2.56761E-02
  1.50001E+02  6.66662E+04  1.25301E+01  2.28307E-01  5.88346E+00  2.59992E-02
  1.51001E+02  6.62247E+04  1.26226E+01  2.35392E-01  5.89392E+00  2.63268E-02
  1.52001E+02  6.57890E+04  1.27179E+01  2.42817E-01  5.90451E+00  2.66589E-02
  1.53001E+02  6.53590E+04  1.28163E+01  2.50608E-01  5.91524E+00  2.69958E-02
  1.54001E+02  6.49346E+04  1.29178E+01  2.58789E-01  5.92610E+00  2.73374E-02
  1.55001E+02  6.45157E+04  1.30227E+01  2.67388E-01  5.93710E+00  2.76840E-02
  1.56001E+02  6.41022E+04  1.31310E+01  2.76436E-01  5.94824E+00  2.80356E-02
  1.57001E+02  6.36939E+04  1.32431E+01  2.85967E-01  5.95952E+00  2.83923E-02
  1.58001E+02  6.32907E+04  1.33590E+01  2.96018E-01  5.97095E+00  2.87543E-02
  1.59001E+02  6.28927E+04  1.34790E+01  3.06628E-01  5.98252E+00  2.91216E-02
  1.60001E+02  6.24996E+04  1.36034E+01  3.17843E-01  5.99423E+00  2.94944E-02
  1.61001E+02  6.21114E+04  1.37323E+01  3.29712E-01  6.00610E+00  2.98729E-02
  1.62001E+02  6.17280E+04  1.38660E+01  3.42289E-01  6.01812E+00  3.02571E-02
  1.63001E+02  6.13493E+04  1.40049E+01  3.55636E-01  6.03030E+00  3.06471E-02
  1.64001E+02  6.09752E+04  1.41493E+01  3.69818E-01  6.04263E+00  3.10432E-02
  1.65001E+02  6.06057E+04  1.42994E+01  3.84912E-01  6.05512E+00  3.14455E-02
  1.66001E+02  6.02406E+04  1.44557E+01  4.01002E-01  6.06778E+00  3.18541E-02
  1.67001E+02  5.98799E+04  1.46185E+01  4.18180E-01  6.08060E+00  3.22691E-02
  1.68001E+02  5.95235E+04  1.47884E+01  4.36554E-01  6.09358E+00  3.26907E-02
  1.69001E+02  5.91712E+04  1.49657E+01  4.56242E-01  6.10674E+00  3.31192E-02
  1.70001E+02  5.88232E+04  1.51511E+01  4.77380E-01  6.12007E+00  3.35545E-02
  1.71001E+02  5.84792E+04  1.53451E+01  5.00120E-01  6.13357E+00  3.39970E-02
  1.72001E+02  5.81392E+04  1.55485E+01  5.24636E-01  6.14725E+00  3.44468E-02
  1.73001E+02  5.78031E+04  1.57618E+01  5.51130E-01  6.16112E+00  3.49040E-02
  1.74001E+02  5.74709E+04  1.59860E+01  5.79829E-01  6.17517E+00  3.53689E-02
  1.75001E+02  5.71425E+04  1.62218E+01  6.10999E-01  6.18940E+00  3.58416E-02
  1.76001E+02  5.68179E+04  1.64705E+01  6.44946E-01  6.20383E+00  3.63224E-02
  1.77001E+02  5.64969E+04  1.67329E+01  6.82027E-01  6.21845E+00  3.68114E-02
