  7.70010E+01  1.29868E+05  8.87919E+01  8.60855E-01 -1.09180E-04  2.90314E+01  1.07219E-01 -1.27212E-04
  7.80010E+01  1.28203E+05  8.91396E+01  8.79499E-01 -1.10676E-04  2.90747E+01  1.08965E-01 -1.28900E-04
  7.90010E+01  1.26581E+05  8.94949E+01  8.98534E-01 -1.12175E-04  2.91186E+01  1.10727E-01 -1.30589E-04
  8.00010E+01  1.24998E+05  8.98578E+01  9.17971E-01 -1.13677E-04  2.91632E+01  1.12504E-01 -1.32279E-04
  8.10010E+01  1.23455E+05  9.02286E+01  9.37825E-01 -1.15182E-04  2.92086E+01  1.14298E-01 -1.33971E-04
  8.20010E+01  1.21950E+05  9.06074E+01  9.58111E-01 -1.16692E-04  2.92546E+01  1.16108E-01 -1.35665E-04
  8.30010E+01  1.20480E+05  9.09944E+01  9.78843E-01 -1.18204E-04  2.93014E+01  1.17935E-01 -1.37360E-04
  8.40010E+01  1.19046E+05  9.13898E+01  1.00004E+00 -1.19720E-04  2.93489E+01  1.19779E-01 -1.39056E-04
  8.50010E+01  1.17646E+05  9.17937E+01  1.02171E+00 -1.21240E-04  2.93972E+01  1.21641E-01 -1.40754E-04
  8.60010E+01  1.16278E+05  9.22064E+01  1.04387E+00 -1.22764E-04  2.94462E+01  1.23521E-01 -1.42454E-04
  8.70010E+01  1.14941E+05  9.26280E+01  1.06655E+00 -1.24291E-04  2.94960E+01  1.25419E-01 -1.44155E-04
  8.80010E+01  1.13635E+05  9.30588E+01  1.08976E+00 -1.25822E-04  2.95465E+01  1.27335E-01 -1.45857E-04
  8.90010E+01  1.12358E+05  9.34990E+01  1.11352E+00 -1.27357E-04  2.95978E+01  1.29271E-01 -1.47561E-04
  9.00010E+01  1.11110E+05  9.39488E+01  1.13785E+00 -1.28896E-04  2.96499E+01  1.31226E-01 -1.49267E-04
  9.10010E+01  1.09889E+05  9.44084E+01  1.16278E+00 -1.30439E-04  2.97028E+01  1.33201E-01 -1.50974E-04
  9.20010E+01  1.08694E+05  9.48781E+01  1.18831E+00 -1.31987E-04  2.97565E+01  1.35196E-01 -1.52684E-04
  9.30010E+01  1.07526E+05  9.53581E+01  1.21448E+00 -1.33538E-04  2.98109E+01  1.37212E-01 -1.54394E-04
  9.40010E+01  1.06382E+05  9.58486E+01  1.24131E+00 -1.35093E-04  2.98662E+01  1.39248E-01 -1.56107E-04
  9.50010E+01  1.05262E+05  9.63500E+01  1.26882E+00 -1.36653E-04  2.99223E+01  1.41307E-01 -1.57821E-04
  9.60010E+01  1.04166E+05  9.68626E+01  1.29704E+00 -1.38218E-04  2.99792E+01  1.43387E-01 -1.59537E-04
  9.70010E+01  1.03092E+05  9.73865E+01  1.32600E+00 -1.39787E-04  3.00370E+01  1.45490E-01 -1.61254E-04
  9.80010E+01  1.02040E+05  9.79222E+01  1.35573E+00 -1.41360E-04  3.00956E+01  1.47616E-01 -1.62973E-04
  9.90010E+01  1.01009E+05  9.84699E+01  1.38625E+00 -1.42938E-04  3.01550E+01  1.49765E-01 -1.64695E-04
  1.00001E+02  9.99990E+04  9.90299E+01  1.41759E+00 -1.44521E-04  3.02153E+01  1.51937E-01 -1.66417E-04
  1.01001E+02  9.90089E+04  9.96027E+01  1.44980E+00 -1.46108E-04  3.02765E+01  1.54135E-01 -1.68142E-04
  1.02001E+02  9.80383E+04  1.00188E+02  1.48290E+00 -1.47701E-04  3.03386E+01  1.56357E-01 -1.69869E-04
  1.03001E+02  9.70864E+04  1.00788E+02  1.51693E+00 -1.49298E-04  3.04016E+01  1.58604E-01 -1.71597E-04
  1.04001E+02  9.61529E+04  1.01400E+02  1.55193E+00 -1.50900E-04  3.04654E+01  1.60877E-01 -1.73328E-04
  1.05001E+02  9.52372E+04  1.02028E+02  1.58793E+00 -1.52508E-04  3.05302E+01  1.63177E-01 -1.75060E-04
  1.06001E+02  9.43387E+04  1.02669E+02  1.62499E+00 -1.54121E-04  3.05959E+01  1.65504E-01 -1.76794E-04
