  9.50010E+01  1.05262E+05  9.91591E+00  6.62058E-02 -6.73305E-04  1.45170E+01  2.70341E-01 -1.28235E-03  1.47898E+01  2.75324E-01 -1.25825E-03
  9.60010E+01  1.04166E+05  9.94265E+00  6.76474E-02 -6.84269E-04  1.46271E+01  2.86683E-01 -1.33942E-03  1.49019E+01  2.91778E-01 -1.31341E-03
  9.70010E+01  1.03092E+05  9.96997E+00  6.91257E-02 -6.95394E-04  1.47439E+01  3.04613E-01 -1.40068E-03  1.50208E+01  3.09820E-01 -1.37259E-03
  9.80010E+01  1.02040E+05  9.99789E+00  7.06421E-02 -7.06684E-04  1.48680E+01  3.24348E-01 -1.46656E-03  1.51470E+01  3.29665E-01 -1.43620E-03
  9.90010E+01  1.01009E+05  1.00264E+01  7.21982E-02 -7.18144E-04  1.50002E+01  3.46146E-01 -1.53757E-03  1.52813E+01  3.51568E-01 -1.50473E-03
  1.00001E+02  9.99990E+04  1.00556E+01  7.37954E-02 -7.29779E-04  1.51412E+01  3.70311E-01 -1.61430E-03  1.54246E+01  3.75833E-01 -1.57874E-03
  1.01001E+02  9.90089E+04  1.00854E+01  7.54355E-02 -7.41593E-04  1.52922E+01  3.97206E-01 -1.69740E-03  1.55777E+01  4.02818E-01 -1.65886E-03
  1.02001E+02  9.80383E+04  1.01159E+01  7.71200E-02 -7.53591E-04  1.54541E+01  4.27265E-01 -1.78764E-03  1.57419E+01  4.32955E-01 -1.74582E-03
  1.03001E+02  9.70864E+04  1.01470E+01  7.88508E-02 -7.65778E-04  1.56282E+01  4.61012E-01 -1.88588E-03  1.59184E+01  4.66764E-01 -1.84046E-03
  1.04001E+02  9.61529E+04  1.01789E+01  8.06297E-02 -7.78159E-04  1.58161E+01  4.99085E-01 -1.99316E-03  1.61086E+01  5.04876E-01 -1.94376E-03
  1.05001E+02  9.52372E+04  1.02114E+01  8.24587E-02 -7.90740E-04  1.60195E+01  5.42266E-01 -2.11065E-03  1.63143E+01  5.48063E-01 -2.05684E-03
  1.06001E+02  9.43387E+04  1.02448E+01  8.43398E-02 -8.03525E-04  1.62404E+01  5.91520E-01 -2.23975E-03  1.65376E+01  5.97281E-01 -2.18106E-03
  1.07001E+02  9.34571E+04  1.02788E+01  8.62752E-02 -8.16522E-04  1.64813E+01  6.48049E-01 -2.38207E-03  1.67808E+01  6.53717E-01 -2.31795E-03
  1.08001E+02  9.25917E+04  1.03137E+01  8.82672E-02 -8.29735E-04  1.67450E+01  7.13370E-01 -2.53955E-03  1.70469E+01  7.18868E-01 -2.46938E-03
  1.09001E+02  9.17423E+04  1.03494E+01  9.03182E-02 -8.43170E-04  1.70351E+01  7.89412E-01 -2.71447E-03  1.73392E+01  7.94637E-01 -2.63755E-03
  1.10001E+02  9.09083E+04  1.03859E+01  9.24306E-02 -8.56835E-04  1.73556E+01  8.78660E-01 -2.90957E-03  1.76619E+01  8.83470E-01 -2.82509E-03
  1.11001E+02  9.00893E+04  1.04232E+01  9.46072E-02 -8.70735E-04  1.77118E+01  9.84357E-01 -3.12814E-03  1.80201E+01  9.88561E-01 -3.03518E-03
  1.12001E+02  8.92849E+04  1.04614E+01  9.68508E-02 -8.84878E-04  1.81100E+01  1.11080E+00 -3.37419E-03  1.84200E+01  1.11413E+00 -3.27167E-03
  1.13001E+02  8.84948E+04  1.05006E+01  9.91642E-02 -8.99269E-04  1.85578E+01  1.26376E+00 -3.65258E-03  1.88694E+01  1.26585E+00 -3.53929E-03
  1.14001E+02  8.77185E+04  1.05407E+01  1.01551E-01 -9.13917E-04  1.90653E+01  1.45114E+00 -3.96933E-03  1.93779E+01  1.45148E+00 -3.84387E-03
  1.15001E+02  8.69558E+04  1.05817E+01  1.04013E-01 -9.28829E-04  1.96446E+01  1.68400E+00 -4.33189E-03  1.99576E+01  1.68183E+00 -4.19266E-03
  1.16001E+02  8.62062E+04  1.06237E+01  1.06556E-01 -9.44012E-04  2.03115E+01  1.97809E+00 -4.74965E-03  2.06242E+01  1.97232E+00 -4.59482E-03
  1.17001E+02  8.54694E+04  1.06668E+01  1.09181E-01 -9.59475E-04  2.10862E+01  2.35646E+00 -5.23447E-03  2.13975E+01  2.34549E+00 -5.06199E-03
  1.18001E+02  8.47450E+04  1.07110E+01  1.11894E-01 -9.75225E-04  2.19944E+01  2.85379E+00 -5.80157E-03  2.23027E+01  2.83516E+00 -5.60920E-03
  1.19001E+02  8.40329E+04  1.07562E+01  1.14699E-01 -9.91272E-04  2.30688E+01  3.52387E+00 -6.47073E-03  2.33721E+01  3.49376E+00 -6.25607E-03
  1.20001E+02  8.33326E+04  1.08026E+01  1.17599E-01 -1.00762E-03  2.43486E+01  4.45295E+00 -7.26798E-03  2.46443E+01  4.40523E+00 -7.02870E-03
  1.21001E+02  8.26439E+04  1.08501E+01  1.20600E-01 -1.02429E-03  2.58756E+01  5.78443E+00 -8.22812E-03  2.61610E+01  5.70891E+00 -7.96230E-03
  1.22001E+02  8.19665E+04  1.08989E+01  1.23705E-01 -1.04128E-03  2.76743E+01  7.76458E+00 -9.39847E-03  2.79473E+01  7.64385E+00 -9.10546E-03
  1.23001E+02  8.13002E+04  1.09489E+01  1.26921E-01 -1.05861E-03  2.96810E+01  1.08243E+01 -1.08446E-02  2.99446E+01  1.06280E+01 -1.05266E-02
  1.24001E+02  8.06445E+04  1.10002E+01  1.30253E-01 -1.07627E-03  3.15161E+01  1.56908E+01 -1.26593E-02  3.17919E+01  1.53676E+01 -1.23248E-02
  1.25001E+02  7.99994E+04  1.10529E+01  1.33707E-01 -1.09430E-03  3.18302E+01  2.33171E+01 -1.49771E-02  3.21973E+01  2.27956E+01 -1.46472E-02
  1.26001E+02  7.93644E+04  1.11070E+01  1.37288E-01 -1.11269E-03  2.71959E+01  3.34512E+01 -1.79981E-02  2.78551E+01  3.27135E+01 -1.77205E-02
  1.27001E+02  7.87395E+04  1.11626E+01  1.41004E-01 -1.13145E-03  1.42643E+01  4.03528E+01 -2.20288E-02  1.54431E+01  3.96354E+01 -2.19046E-02
  1.28001E+02  7.81244E+04  1.12196E+01  1.44862E-01 -1.15061E-03 -4.48669E-01  3.62855E+01 -2.75550E-02  1.14430E+00  3.59516E+01 -2.77870E-02
  1.29001E+02  7.75188E+04  1.12782E+01  1.48869E-01 -1.17017E-03 -7.42185E+00  2.61648E+01 -3.53731E-02 -5.66841E+00  2.63119E+01 -3.63199E-02
  1.30001E+02  7.69225E+04  1.13385E+01  1.53033E-01 -1.19014E-03 -8.10267E+00  1.76267E+01 -4.68355E-02 -6.33277E+00  1.82760E+01 -4.88511E-02
  1.31001E+02  7.63353E+04  1.14004E+01  1.57362E-01 -1.21054E-03 -6.50183E+00  1.20416E+01 -6.42993E-02 -4.90734E+00  1.32672E+01 -6.63025E-02
  1.32001E+02  7.57570E+04  1.14641E+01  1.61867E-01 -1.23138E-03 -4.47726E+00  8.54109E+00 -9.18436E-02 -3.43452E+00  1.02775E+01 -8.75253E-02
  1.33001E+02  7.51874E+04  1.15296E+01  1.66556E-01 -1.25268E-03 -2.59848E+00  6.29979E+00 -1.35656E-01 -2.35939E+00  8.06791E+00 -1.14183E-01
  1.34001E+02  7.46263E+04  1.15970E+01  1.71440E-01 -1.27446E-03 -9.86492E-01  4.81056E+00 -1.99487E-01 -1.26569E+00  6.15631E+00 -1.55848E-01
