  6.30010E+01  1.58728E+05  0.00000E+00  1.27206E+00  6.82097E-02  6.20740E-01  2.61345E-01  3.21339E-01  3.24769E-01
  6.40010E+01  1.56248E+05  0.00000E+00  1.33019E+00  7.10978E-02  6.48434E-01  2.61621E-01  3.21786E-01  3.25223E-01
  6.50010E+01  1.53844E+05  0.00000E+00  1.39085E+00  7.40940E-02  6.77278E-01  2.61902E-01  3.22248E-01  3.25690E-01
  6.60010E+01  1.51513E+05  0.00000E+00  1.45418E+00  7.72036E-02  7.07336E-01  2.62190E-01  3.22723E-01  3.26171E-01
  6.70010E+01  1.49252E+05  0.00000E+00  1.52034E+00  8.04322E-02  7.38677E-01  2.62483E-01  3.23213E-01  3.26667E-01
  6.80010E+01  1.47057E+05  0.00000E+00  1.58950E+00  8.37861E-02  7.71373E-01  2.62782E-01  3.23718E-01  3.27179E-01
  6.90010E+01  1.44925E+05  0.00000E+00  1.66184E+00  8.72717E-02  8.05505E-01  2.63087E-01  3.24238E-01  3.27706E-01
  7.00010E+01  1.42855E+05  0.00000E+00  1.73756E+00  9.08962E-02  8.41158E-01  2.63399E-01  3.24776E-01  3.28250E-01
  7.10010E+01  1.40843E+05  0.00000E+00  1.81688E+00  9.46672E-02  8.78426E-01  2.63716E-01  3.25330E-01  3.28810E-01
  7.20010E+01  1.38887E+05  0.00000E+00  1.90003E+00  9.85929E-02  9.17409E-01  2.64040E-01  3.25903E-01  3.29389E-01
  7.30010E+01  1.36984E+05  0.00000E+00  1.98727E+00  1.02682E-01  9.58218E-01  2.64371E-01  3.26494E-01  3.29986E-01
  7.40010E+01  1.35133E+05  0.00000E+00  2.07889E+00  1.06945E-01  1.00097E+00  2.64708E-01  3.27104E-01  3.30603E-01
  7.50010E+01  1.33332E+05  0.00000E+00  2.17518E+00  1.11391E-01  1.04580E+00  2.65052E-01  3.27735E-01  3.31240E-01
  7.60010E+01  1.31577E+05  0.00000E+00  2.27647E+00  1.16032E-01  1.09285E+00  2.65402E-01  3.28387E-01  3.31898E-01
  7.70010E+01  1.29868E+05  0.00000E+00  2.38315E+00  1.20881E-01  1.14227E+00  2.65759E-01  3.29061E-01  3.32579E-01
  7.80010E+01  1.28203E+05  0.00000E+00  2.49560E+00  1.25950E-01  1.19423E+00  2.66124E-01  3.29759E-01  3.33283E-01
  7.90010E+01  1.26581E+05  0.00000E+00  2.61428E+00  1.31255E-01  1.24893E+00  2.66495E-01  3.30482E-01  3.34011E-01
  8.00010E+01  1.24998E+05  0.00000E+00  2.73967E+00  1.36811E-01  1.30656E+00  2.66874E-01  3.31230E-01  3.34766E-01
  8.10010E+01  1.23455E+05  0.00000E+00  2.87231E+00  1.42635E-01  1.36735E+00  2.67260E-01  3.32006E-01  3.35547E-01
  8.20010E+01  1.21950E+05  0.00000E+00  3.01280E+00  1.48747E-01  1.43156E+00  2.67653E-01  3.32810E-01  3.36357E-01
  8.30010E+01  1.20480E+05  0.00000E+00  3.16180E+00  1.55168E-01  1.49945E+00  2.68054E-01  3.33645E-01  3.37197E-01
  8.40010E+01  1.19046E+05  6.84208E-89  3.32005E+00  1.61921E-01  1.57134E+00  2.68463E-01  3.34512E-01  3.38069E-01
  8.50010E+01  1.17646E+05  8.83972E-85  3.48838E+00  1.69030E-01  1.64757E+00  2.68879E-01  3.35412E-01  3.38974E-01
  8.60010E+01  1.16278E+05  9.14873E-81  3.66771E+00  1.76525E-01  1.72851E+00  2.69304E-01  3.36349E-01  3.39916E-01
  8.70010E+01  1.14941E+05  7.58498E-77  3.85905E+00  1.84436E-01  1.81459E+00  2.69737E-01  3.37324E-01  3.40895E-01
  8.80010E+01  1.13635E+05  5.03755E-73  4.06359E+00  1.92797E-01  1.90627E+00  2.70178E-01  3.38339E-01  3.41914E-01
  8.90010E+01  1.12358E+05  2.68013E-69  4.28261E+00  2.01646E-01  2.00410E+00  2.70627E-01  3.39398E-01  3.42977E-01
  9.00010E+01  1.11110E+05  1.14226E-65  4.51759E+00  2.11026E-01  2.10867E+00  2.71086E-01  3.40503E-01  3.44085E-01
  9.10010E+01  1.09889E+05  3.89981E-62  4.77020E+00  2.20984E-01  2.22065E+00  2.71552E-01  3.41657E-01  3.45241E-01
  9.20010E+01  1.08694E+05  1.06658E-58  5.04236E+00  2.31573E-01  2.34081E+00  2.72028E-01  3.42864E-01  3.46450E-01
  9.30010E+01  1.07526E+05  2.33677E-55  5.33622E+00  2.42853E-01  2.47001E+00  2.72513E-01  3.44128E-01  3.47716E-01
  9.40010E+01  1.06382E+05  4.10119E-52  5.65427E+00  2.54890E-01  2.60925E+00  2.73008E-01  3.45453E-01  3.49041E-01
  9.50010E+01  1.05262E+05  5.76601E-49  5.99937E+00  2.67760E-01  2.75964E+00  2.73511E-01  3.46844E-01  3.50431E-01
  9.60010E+01  1.04166E+05  6.49400E-46  6.37483E+00  2.81549E-01  2.92250E+00  2.74025E-01  3.48306E-01  3.51892E-01
  9.70010E+01  1.03092E+05  5.85896E-43  6.78448E+00  2.96352E-01  3.09930E+00  2.74548E-01  3.49844E-01  3.53428E-01
  9.80010E+01  1.02040E+05  4.23449E-40  7.23276E+00  3.12280E-01  3.29179E+00  2.75082E-01  3.51467E-01  3.55047E-01
  9.90010E+01  1.01009E+05  2.45161E-37  7.72491E+00  3.29461E-01  3.50198E+00  2.75625E-01  3.53180E-01  3.56754E-01
  1.00001E+02  9.99990E+04  1.13704E-34  8.26706E+00  3.48037E-01  3.73221E+00  2.76180E-01  3.54992E-01  3.58560E-01
  1.01001E+02  9.90089E+04  4.22444E-32  8.86647E+00  3.68177E-01  3.98524E+00  2.76745E-01  3.56913E-01  3.60472E-01
  1.02001E+02  9.80383E+04  1.25729E-29  9.53180E+00  3.90072E-01  4.26433E+00  2.77321E-01  3.58953E-01  3.62502E-01
  1.03001E+02  9.70864E+04  2.99759E-27  1.02734E+01  4.13947E-01  4.57335E+00  2.77908E-01  3.61125E-01  3.64660E-01
  1.04001E+02  9.61529E+04  5.72506E-25  1.11037E+01  4.40062E-01  4.91691E+00  2.78507E-01  3.63442E-01  3.66961E-01
  1.05001E+02  9.52372E+04  8.75912E-23  1.20379E+01  4.68724E-01  5.30057E+00  2.79117E-01  3.65920E-01  3.69420E-01
  1.06001E+02  9.43387E+04  1.07352E-20  1.30946E+01  5.00294E-01  5.73105E+00  2.79740E-01  3.68578E-01  3.72055E-01
  1.07001E+02  9.34571E+04  1.05399E-18  1.42965E+01  5.35200E-01  6.21655E+00  2.80375E-01  3.71437E-01  3.74887E-01
  1.08001E+02  9.25917E+04  8.28953E-17  1.56722E+01  5.73950E-01  6.76719E+00  2.81022E-01  3.74522E-01  3.77940E-01
  1.09001E+02  9.17423E+04  5.22271E-15  1.72576E+01  6.17157E-01  7.39551E+00  2.81682E-01  3.77863E-01  3.81243E-01
  1.10001E+02  9.09083E+04  2.63593E-13  1.90981E+01  6.65559E-01  8.11723E+00  2.82356E-01  3.81494E-01  3.84829E-01
  1.11001E+02  9.00893E+04  1.06572E-11  2.12525E+01  7.20053E-01  8.95233E+00  2.83043E-01  3.85456E-01  3.88740E-01
  1.12001E+02  8.92849E+04  3.45162E-10  2.37972E+01  7.81742E-01  9.92639E+00  2.83744E-01  3.89800E-01  3.93022E-01
  1.13001E+02  8.84948E+04  8.95519E-09  2.68334E+01  8.51986E-01  1.10727E+01  2.84459E-01  3.94586E-01  3.97735E-01
  1.14001E+02  8.77185E+04  1.86122E-07  3.04971E+01  9.32485E-01  1.24353E+01  2.85189E-01  3.99888E-01  4.02949E-01
  1.15001E+02  8.69558E+04  3.09880E-06  3.49750E+01  1.02538E+00  1.40729E+01  2.85933E-01  4.05796E-01  4.08754E-01
  1.16001E+02  8.62062E+04  4.13294E-05  4.05273E+01  1.13340E+00  1.60662E+01  2.86693E-01  4.12424E-01  4.15259E-01
  1.17001E+02  8.54694E+04  4.41568E-04  4.75265E+01  1.26006E+00  1.85274E+01  2.87469E-01  4.19915E-01  4.22602E-01
  1.18001E+02  8.47450E+04  3.77926E-03  5.65192E+01  1.40997E+00  2.16169E+01  2.88260E-01  4.28453E-01  4.30961E-01
  1.19001E+02  8.40329E+04  2.59112E-02  6.83306E+01  1.58922E+00  2.55695E+01  2.89069E-01  4.38273E-01  4.40563E-01
  1.20001E+02  8.33326E+04  1.42312E-01  8.42479E+01  1.80603E+00  3.07403E+01  2.89894E-01  4.49684E-01  4.51706E-01
  1.21001E+02  8.26439E+04  6.26130E-01  1.06350E+02  2.07169E+00  3.76835E+01  2.90737E-01  4.63094E-01  4.64783E-01
  1.22001E+02  8.19665E+04  2.20679E+00  1.38118E+02  2.40200E+00  4.72957E+01  2.91598E-01  4.79039E-01  4.80307E-01
  1.23001E+02  8.13002E+04  6.23059E+00  1.85548E+02  2.81963E+00  6.10778E+01  2.92477E-01  4.98208E-01  4.98937E-01
  1.24001E+02  8.06445E+04  1.40921E+01  2.58958E+02  3.35792E+00  8.15879E+01  2.93375E-01  5.21407E-01  5.21427E-01
  1.25001E+02  7.99994E+04  2.55335E+01  3.74242E+02  4.06740E+00  1.13018E+02  2.94293E-01  5.49263E-01  5.48320E-01
  1.26001E+02  7.93644E+04  3.70660E+01  5.43912E+02  5.02708E+00  1.60676E+02  2.95231E-01  5.81103E-01  5.78794E-01
  1.27001E+02  7.87395E+04  4.31221E+01  7.33456E+02  6.36488E+00  2.24782E+02  2.96190E-01  6.12464E-01  6.08073E-01
  1.28001E+02  7.81244E+04  4.02446E+01  8.38200E+02  8.29398E+00  2.89891E+02  2.97170E-01  6.34404E-01  6.26545E-01
  1.29001E+02  7.75188E+04  3.02251E+01  8.18713E+02  1.11722E+01  3.35948E+02  2.98172E-01  6.39754E-01  6.25968E-01
  1.30001E+02  7.69225E+04  1.84516E+01  7.34208E+02  1.55583E+01  3.57634E+02  2.99197E-01  6.26693E-01  6.03852E-01
  1.31001E+02  7.63353E+04  9.43718E+00  6.35955E+02  2.21014E+01  3.58952E+02  3.00246E-01  5.94669E-01  5.63037E-01
  1.32001E+02  7.57570E+04  4.37242E+00  5.45550E+02  3.12407E+01  3.46461E+02  3.01318E-01  5.41538E-01  5.14881E-01
  1.33001E+02  7.51874E+04  2.09658E+00  4.63598E+02  4.34316E+01  3.24449E+02  3.02415E-01  4.64120E-01  4.65970E-01
  1.34001E+02  7.46263E+04  1.11962E+00  3.81336E+02  5.58951E+01  2.88698E+02  3.03538E-01  3.63104E-01  3.99877E-01
  1.35001E+02  7.40735E+04  6.08241E-01  2.99698E+02  5.82830E+01  2.37203E+02  3.04688E-01  2.54645E-01  3.08541E-01
  1.36001E+02  7.35289E+04  2.95341E-01  2.27012E+02  4.73383E+01  1.79726E+02  3.05865E-01  1.73123E-01  2.15845E-01
  1.37001E+02  7.29922E+04  1.19461E-01  1.70485E+02  3.32804E+01  1.30587E+02  3.07070E-01  1.36769E-01  1.57486E-01
  1.38001E+02  7.24632E+04  3.91993E-02  1.30678E+02  2.27831E+01  9.56296E+01  3.08305E-01  1.31542E-01  1.38596E-01
  1.39001E+02  7.19419E+04  1.03446E-02  1.03399E+02  1.60286E+01  7.23375E+01  3.09570E-01  1.39600E-01  1.41354E-01
  1.40001E+02  7.14281E+04  2.18951E-03  8.43523E+01  1.17367E+01  5.67027E+01  3.10867E-01  1.51732E-01  1.52053E-01
  1.41001E+02  7.09215E+04  3.71376E-04  7.06254E+01  8.93009E+00  4.58693E+01  3.12196E-01  1.64329E-01  1.64634E-01
  1.42001E+02  7.04220E+04  5.04662E-05  6.04222E+01  7.02489E+00  3.80989E+01  3.13559E-01  1.76150E-01  1.76891E-01
  1.43001E+02  6.99296E+04  5.49381E-06  5.26350E+01  5.68446E+00  3.23502E+01  3.14957E-01  1.86857E-01  1.88133E-01
  1.44001E+02  6.94440E+04  4.79094E-07  4.65604E+01  4.71104E+00  2.79842E+01  3.16391E-01  1.96437E-01  1.98229E-01
  1.45001E+02  6.89650E+04  3.34688E-08  4.17366E+01  3.98463E+00  2.45948E+01  3.17863E-01  2.04989E-01  2.07241E-01
  1.46001E+02  6.84927E+04  1.87297E-09  3.78500E+01  3.42983E+00  2.19154E+01  3.19374E-01  2.12640E-01  2.15292E-01
  1.47001E+02  6.80267E+04  8.39637E-11  3.46816E+01  2.99762E+00  1.97653E+01  3.20926E-01  2.19513E-01  2.22511E-01
  1.48001E+02  6.75671E+04  3.01525E-12  3.20747E+01  2.65521E+00  1.80184E+01  3.22520E-01  2.25719E-01  2.29014E-01
  1.49001E+02  6.71136E+04  8.67410E-14  2.99144E+01  2.38001E+00  1.65847E+01  3.24158E-01  2.31352E-01  2.34906E-01
  1.50001E+02  6.66662E+04  1.99893E-15  2.81152E+01  2.15611E+00  1.53985E+01  3.25841E-01  2.36494E-01  2.40274E-01
  1.51001E+02  6.62247E+04  3.69011E-17  2.66119E+01  1.97205E+00  1.44111E+01  3.27573E-01  2.41212E-01  2.45191E-01
  1.52001E+02  6.57890E+04  5.45697E-19  2.53548E+01  1.81941E+00  1.35856E+01  3.29354E-01  2.45563E-01  2.49720E-01
  1.53001E+02  6.53590E+04  6.46450E-21  2.43048E+01  1.69190E+00  1.28936E+01  3.31187E-01  2.49596E-01  2.53913E-01
  1.54001E+02  6.49346E+04  6.13464E-23  2.34316E+01  1.58477E+00  1.23132E+01  3.33074E-01  2.53352E-01  2.57813E-01
  1.55001E+02  6.45157E+04  4.66351E-25  2.27108E+01  1.49434E+00  1.18272E+01  3.35018E-01  2.56865E-01  2.61458E-01
  1.56001E+02  6.41022E+04  2.83993E-27  2.21231E+01  1.41776E+00  1.14219E+01  3.37021E-01  2.60166E-01  2.64879E-01
  1.57001E+02  6.36939E+04  1.38539E-29  2.16532E+01  1.35279E+00  1.10865E+01  3.39086E-01  2.63279E-01  2.68105E-01
  1.58001E+02  6.32907E+04  5.41387E-32  2.12885E+01  1.29764E+00  1.08121E+01  3.41215E-01  2.66228E-01  2.71159E-01
  1.59001E+02  6.28927E+04  1.69478E-34  2.10193E+01  1.25089E+00  1.05919E+01  3.43412E-01  2.69031E-01  2.74061E-01
  1.60001E+02  6.24996E+04  4.25001E-37  2.08375E+01  1.21136E+00  1.04200E+01  3.45680E-01  2.71705E-01  2.76829E-01
  1.61001E+02  6.21114E+04  8.53760E-40  2.07371E+01  1.17813E+00  1.02920E+01  3.48023E-01  2.74265E-01  2.79478E-01
  1.62001E+02  6.17280E+04  1.37389E-42  2.07131E+01  1.15042E+00  1.02040E+01  3.50445E-01  2.76724E-01  2.82022E-01
  1.63001E+02  6.13493E+04  1.77109E-45  2.07622E+01  1.12760E+00  1.01532E+01  3.52949E-01  2.79094E-01  2.84474E-01
  1.64001E+02  6.09752E+04  1.82893E-48  2.08817E+01  1.10914E+00  1.01373E+01  3.55539E-01  2.81386E-01  2.86844E-01
  1.65001E+02  6.06057E+04  1.51296E-51  2.10703E+01  1.09462E+00  1.01546E+01  3.58221E-01  2.83607E-01  2.89142E-01
  1.66001E+02  6.02406E+04  1.00259E-54  2.13274E+01  1.08368E+00  1.02036E+01  3.61000E-01  2.85768E-01  2.91377E-01
  1.67001E+02  5.98799E+04  5.32223E-58  2.16531E+01  1.07602E+00  1.02837E+01  3.63880E-01  2.87876E-01  2.93557E-01
  1.68001E+02  5.95235E+04  2.26736E-61  2.20487E+01  1.07139E+00  1.03944E+01  3.66868E-01  2.89937E-01  2.95689E-01
  1.69001E+02  5.91712E+04  1.31049E-60  2.25161E+01  1.06961E+00  1.05355E+01  3.69970E-01  2.91960E-01  2.97780E-01
  1.70001E+02  5.88232E+04  3.34543E-57  2.30580E+01  1.07050E+00  1.07073E+01  3.73193E-01  2.93948E-01  2.99835E-01
  1.71001E+02  5.84792E+04  6.84170E-54  2.36783E+01  1.07395E+00  1.09104E+01  3.76544E-01  2.95909E-01  3.01862E-01
  1.72001E+02  5.81392E+04  1.12085E-50  2.43815E+01  1.07985E+00  1.11458E+01  3.80031E-01  2.97848E-01  3.03865E-01
  1.73001E+02  5.78031E+04  1.47096E-47  2.51734E+01  1.08813E+00  1.14148E+01  3.83663E-01  2.99770E-01  3.05849E-01
  1.74001E+02  5.74709E+04  1.54641E-44  2.60610E+01  1.09874E+00  1.17190E+01  3.87450E-01  3.01680E-01  3.07820E-01
  1.75001E+02  5.71425E+04  1.30232E-41  2.70527E+01  1.11165E+00  1.20608E+01  3.91402E-01  3.03583E-01  3.09782E-01
  1.76001E+02  5.68179E+04  8.78581E-39  2.81583E+01  1.12687E+00  1.24425E+01  3.95530E-01  3.05484E-01  3.11739E-01
  1.77001E+02  5.64969E+04  4.74806E-36  2.93896E+01  1.14440E+00  1.28673E+01  3.99848E-01  3.07387E-01  3.13698E-01
  1.78001E+02  5.61795E+04  2.05552E-33  3.07606E+01  1.16428E+00  1.33390E+01  4.04368E-01  3.09298E-01  3.15660E-01
  1.79001E+02  5.58656E+04  7.12848E-31  3.22879E+01  1.18656E+00  1.38620E+01  4.09108E-01  3.11221E-01  3.17633E-01
  1.80001E+02  5.55552E+04  1.98035E-28  3.39912E+01  1.21132E+00  1.44413E+01  4.14082E-01  3.13162E-01  3.19619E-01
  1.81001E+02  5.52483E+04  4.40717E-26  3.58941E+01  1.23865E+00  1.50833E+01  4.19312E-01  3.15125E-01  3.21624E-01
  1.82001E+02  5.49448E+04  7.85681E-24  3.80248E+01  1.26868E+00  1.57952E+01  4.24817E-01  3.17117E-01  3.23651E-01
  1.83001E+02  5.46445E+04  1.12203E-21  4.04175E+01  1.30154E+00  1.65857E+01  4.30621E-01  3.19142E-01  3.25708E-01
  1.84001E+02  5.43475E+04  1.28360E-19  4.31135E+01  1.33741E+00  1.74652E+01  4.36753E-01  3.21208E-01  3.27797E-01
  1.85001E+02  5.40538E+04  1.17633E-17  4.61635E+01  1.37650E+00  1.84463E+01  4.43241E-01  3.23322E-01  3.29926E-01
  1.86001E+02  5.37632E+04  8.63569E-16  4.96301E+01  1.41903E+00  1.95439E+01  4.50120E-01  3.25490E-01  3.32099E-01
  1.87001E+02  5.34756E+04  5.07850E-14  5.35911E+01  1.46530E+00  2.07765E+01  4.57429E-01  3.27721E-01  3.34323E-01
  1.88001E+02  5.31912E+04  2.39246E-12  5.81447E+01  1.51563E+00  2.21666E+01  4.65214E-01  3.30025E-01  3.36605E-01
